species,actual_growth,NCI,dbh08
american_elm,0.159154943091895,776.561100584494,5.72957795130823
american_elm,0.190985931710274,1243.22946890589,3.46957775940332
american_elm,0.0742723067762179,759.008551595519,4.48816939519145
american_elm,0.217511755558924,815.011112312932,5.25211312203255
american_elm,0.180375602170815,747.210058786175,4.32901445209955
american_elm,0.116713624934057,1464.70788060983,3.75605665696873
american_elm,0.111408460164327,1676.05263553616,4.61549334966497
american_elm,0.0636619772367582,1147.70899213927,5.98422586025526
american_elm,0.217511755558924,947.16864623013,5.66591597407147
american_elm,0.249342744177303,1050.52983219574,6.52535266676771
american_elm,0.249342744177303,832.752147856425,6.0797188261104
american_elm,0.143239448782706,1283.62457531602,4.74281730413848
american_elm,0.169765272631355,1013.82900771879,4.55183137242821
american_elm,0.106103295394597,1038.09299555086,4.04253555453414
american_elm,0.0848826363156775,762.809870582026,4.07436654315252
american_elm,0.100798130624867,4324.25250797701,5.98422586025526
american_elm,0.0795774715459476,808.809895293212,4.55183137242821
american_elm,0.0848826363156775,700.946582428825,7.51211331393746
american_elm,0.0530516476972984,669.3498914698,5.34760608788768
american_elm,0.212206590789194,747.619470961193,7.83042320012125
american_elm,0.0583568124670283,1791.20058760414,3.46957775940332
american_elm,0.153849778322166,2281.61110497522,5.63408498545309
american_elm,0.254647908947033,849.027797185476,9.29464867656669
american_elm,0.122018789703786,1353.23666978436,4.55183137242821
american_elm,0.190985931710274,748.120125160021,3.66056369111359
american_elm,0.185680766940544,908.008664252909,6.36619772367581
american_elm,0.0795774715459476,1007.42219318668,6.74816958709636
american_elm,0.217511755558924,1161.44615478442,5.85690190578175
american_elm,0.132629119243246,1112.21291493932,5.22028213341417
american_elm,0.275868568025952,2530.19033476955,7.73493023426611
american_elm,0.217511755558924,1831.29957513405,5.06112719032227
american_elm,0.355446039571899,1513.69643685472,9.26281768794831
american_elm,0.33953054526271,1821.53269857605,6.20704278058392
american_elm,0.164460107861625,1052.62059259929,6.27070475782068
american_elm,0.0530516476972984,1155.42600698082,3.97887357729738
american_elm,0.153849778322165,913.05258254635,5.12478916755903
american_elm,0.137934284012976,1306.07221994429,4.96563422446713
american_elm,0.164460107861625,1151.38368301945,6.52535266676771
american_elm,0.206901426019464,777.591504975488,5.57042300821634
american_elm,0.265258238486492,992.088763668013,7.51211331393746
american_elm,0.0477464829275685,1063.09252595001,4.01070456591576
american_elm,0.0053051647697299,1023.22993122619,4.23352148624442
american_elm,0.100798130624867,1992.29771359212,4.55183137242821
american_elm,0.0848826363156775,1811.80529051321,4.16985950900766
american_elm,0.0795774715459475,1006.75628719725,7.83042320012125
american_elm,0.196291096480004,1693.44939136173,5.34760608788768
american_elm,0.238732414637843,689.699212267799,7.51211331393746
american_elm,0.127323954473516,831.321281370731,6.87549354156988
american_elm,0.233427249868113,767.97424512256,5.09295817894065
american_elm,0.270563403256222,925.675064412344,5.02929620170389
american_elm,0.164460107861625,1377.60240673126,6.71633859847798
american_elm,0.217511755558924,880.087599935898,9.64478955136886
american_elm,0.33953054526271,2156.61909736286,8.94450780176452
american_elm,0.212206590789194,3709.29486242737,5.50676103097958
american_elm,0.307699556644331,898.262157523784,7.95774715459477
american_elm,0.0477464829275685,4434.64122803241,3.75605665696873
american_elm,0.0477464829275687,1614.01522880245,4.13802852038928
american_elm,0.106103295394597,814.122526253597,3.62873270249521
american_elm,0.0636619772367582,2028.49052112865,4.20169049762604
american_elm,0.302394391874601,2101.18094769744,7.09831046189853
american_elm,0.238732414637843,998.904089625472,4.13802852038928
american_elm,0.137934284012976,954.858789471636,5.41126806512444
american_elm,0.307699556644331,1800.2064421933,8.0532401204499
american_elm,0.0795774715459476,835.778463755569,5.09295817894065
american_elm,0.0795774715459476,3391.20558581534,5.02929620170389
american_elm,0.275868568025952,1587.86903959433,8.30788802939694
american_elm,0.281173732795682,743.454291224441,4.20169049762604
american_elm,0.233427249868113,1032.90704900543,7.13014145051691
american_elm,0.265258238486492,1136.22908445778,8.84901483590938
american_elm,0.254647908947033,815.848409983913,7.32112738222719
american_elm,0.313004721414061,910.985816500594,4.45633840657307
american_elm,0.111408460164327,1261.04791579132,3.91521160006063
american_elm,0.143239448782706,1428.97239809605,5.34760608788768
american_elm,0.0742723067762178,1569.10412614489,3.62873270249521
american_elm,0.302394391874601,1505.61194235706,6.8436625529515
american_elm,0.429718346348117,1547.03289513419,7.06647947328015
american_elm,0.0530516476972984,1208.93020702513,5.12478916755903
american_elm,0.265258238486492,721.443264264246,8.9763387903829
american_elm,0.222816920328653,953.734494609382,7.09831046189853
american_elm,0.387277028190279,932.737142532517,8.08507110906828
american_elm,0.275868568025952,1095.0169402802,4.7109863155201
american_elm,0.0583568124670283,837.512202975547,5.06112719032227
american_elm,0.302394391874601,985.48563137873,9.740282517224
american_elm,0.244037579407573,1420.10239152938,3.947042588679
american_elm,0.137934284012976,842.538859723715,4.1061975317709
american_elm,0.328920215723251,617.79441479448,5.85690190578175
american_elm,0.35014087480217,747.398570540257,6.8436625529515
american_elm,0.238732414637843,1622.46807438098,5.12478916755903
american_elm,0.275868568025952,829.909515012948,6.78000057571474
american_elm,0.541126806512444,725.074229265195,7.89408517735801
american_elm,0.503990653124335,1092.49962586414,8.59436692696235
american_elm,0.233427249868113,1126.28876643999,7.16197243913529
american_elm,0.0530516476972983,816.625086171073,3.91521160006063
american_elm,0.318309886183791,724.764176358939,9.04000076761965
american_elm,0.557042300821634,939.754105265426,8.94450780176452
american_elm,0.233427249868113,801.304025302536,8.27605704077856
american_elm,0.185680766940545,764.56837245092,8.56253593834397
american_elm,0.122018789703786,586.747939286045,6.58901464400447
american_elm,0.196291096480004,725.54731700053,5.02929620170389
american_elm,0.164460107861625,4907.53203960151,3.18309886183791
american_elm,0.143239448782706,946.008387290881,7.38478935946394
american_elm,0.0159154943091897,4107.43285828717,4.52000038380983
american_elm,0.286478897565412,866.47867919175,8.84901483590938
american_elm,0.196291096480004,684.155407975273,8.33971901801532
american_elm,0.270563403256222,638.929997715163,8.84901483590938
american_elm,0.233427249868113,907.98122534674,4.93380323584876
american_elm,0.503990653124335,623.450791026556,6.46169068953095
american_elm,0.238732414637843,431.635233657418,6.14338080334716
american_elm,0.466854499736226,883.394266008121,8.11690209768666
american_elm,0.180375602170815,637.363224150863,8.46704297248883
american_elm,0.0583568124670284,691.957190918476,3.56507072525846
american_elm,0.153849778322166,741.207657787474,3.5014087480217
american_elm,0.0954929658551373,1066.34537146988,4.20169049762604
american_elm,0.132629119243246,3340.91690541179,3.43774677078494
american_elm,0.0159154943091896,721.787430563753,6.36619772367581
american_elm,0.132629119243246,2102.30970759908,4.77464829275686
american_elm,0.217511755558924,711.179747781893,6.01605684887364
american_elm,0.196291096480004,9066.15311132409,4.90197224723038
american_elm,0.169765272631355,646.838052683997,5.66591597407147
american_elm,0.318309886183791,686.908950946232,3.46957775940332
american_elm,0.435023511117847,796.531751640864,9.5811275741321
american_elm,0.233427249868113,653.268540343626,4.61549334966497
american_elm,0.392582192960008,859.311022748619,6.20704278058392
american_elm,0.212206590789194,681.919697514421,5.60225399683472
american_elm,0.297089227104871,716.346223932464,5.41126806512444
american_elm,0.551737136051904,795.697649148503,4.2653524748628
american_elm,0.392582192960009,893.771296137772,6.17521179196554
american_elm,-0.0583568124670283,616.860278051928,7.79859221150287
american_elm,0.0265258238486492,606.43678421416,4.13802852038928
american_elm,0.228122085098383,599.903702343675,8.18056407492342
american_elm,0.0318309886183791,699.276055311193,3.97887357729738
american_elm,0.100798130624867,850.631438924493,4.36084544071793
american_elm,0.159154943091895,637.382795505018,6.6845076098596
american_elm,0.233427249868113,750.461859053687,4.04253555453414
american_elm,0.127323954473516,814.797086606022,6.0797188261104
american_elm,0.0265258238486492,506.35053680733,8.3715500066337
american_elm,0.67375592575569,474.007300945276,8.68985989281749
american_elm,0.503990653124335,477.074728304768,4.32901445209955
american_elm,0.419108016808658,541.873730587197,4.2653524748628
american_elm,0.371361533881089,645.852593890266,8.02140913183153
american_elm,0.313004721414061,1602.02096243591,4.93380323584876
american_elm,0.0371361533881089,652.899158766413,3.5014087480217
american_elm,0.0477464829275687,696.025965946699,6.74816958709636
american_elm,0.275868568025952,702.584349057027,8.84901483590938
american_elm,0.143239448782706,1090.76637786896,7.86225418873963
american_elm,0.132629119243246,649.065641717274,4.07436654315252
american_elm,0.143239448782706,705.160050396738,4.870141258612
american_elm,0.164460107861625,576.925175229612,4.42450741795469
american_elm,0.275868568025952,791.713132692896,9.42197263104021
american_elm,0.0848826363156778,1793.27353377199,8.72169088143586
american_elm,0.228122085098383,1968.71198549763,9.740282517224
american_elm,0.0371361533881089,807.688454835263,4.01070456591576
american_elm,0.68967142006488,441.762294988011,4.83831026999362
american_elm,0.546431971282174,658.61091047337,7.19380342775367
american_elm,0.159154943091895,668.106609166679,5.09295817894065
american_elm,0.148544613552436,770.811982161786,4.99746521308551
american_elm,0.122018789703787,620.230430065195,7.6076062797926
american_elm,0.122018789703786,697.477080024811,4.80647928137524
american_elm,0.381971863420549,6355.06352289277,5.25211312203255
american_elm,0.068967142006488,734.062845534472,4.99746521308551
american_elm,0.0901878010854073,581.070020409568,5.72957795130823
american_elm,0.143239448782706,657.014633349304,8.817183847291
american_elm,0.0848826363156774,1004.10827463431,4.45633840657307
american_elm,0.111408460164327,815.600662875802,3.81971863420549
american_elm,0.116713624934057,679.939147084617,4.77464829275686
american_elm,0.164460107861625,534.37687980518,5.22028213341417
american_elm,0.472159664505956,614.414182139959,7.67126825702936
american_elm,0.811690209768666,718.059880214086,6.52535266676771
american_elm,0.313004721414061,725.174060835113,5.28394411065093
american_elm,0.816995374538396,787.108834453114,4.29718346348117
american_elm,0.381971863420549,544.145813542147,4.01070456591576
american_elm,0.0583568124670283,742.159732406629,5.41126806512444
american_elm,0.901878010854074,509.296033411639,4.07436654315252
american_elm,0.143239448782706,624.239673915565,5.18845114479579
american_elm,0.408497687269198,620.428658801455,6.81183156433312
american_elm,0.238732414637843,517.969060388851,7.19380342775367
american_elm,0.32892021572325,607.083957259842,6.93915551880664
american_elm,0.196291096480004,915.656178782601,6.27070475782068
american_elm,0.0583568124670283,2041.29025968568,5.22028213341417
american_elm,0.206901426019464,1366.33434730312,7.22563441637205
american_elm,0.0848826363156775,1410.94642048604,7.51211331393746
american_elm,0.106103295394597,1941.34915119087,7.95774715459477
american_elm,0.212206590789194,897.711419559418,8.27605704077856
american_elm,0.127323954473516,773.934088203933,6.42985970091257
american_elm,0.106103295394597,689.041424312134,7.13014145051691
american_elm,0.0689671420064878,812.626054676766,7.35295837084557
american_elm,0.0583568124670283,798.83594188956,4.13802852038928
american_elm,0.111408460164327,851.631462753847,5.82507091716337
american_elm,0,981.350737125845,5.41126806512444
american_elm,0.0159154943091894,969.282003173709,9.83577548307913
american_elm,-0.265258238486492,932.882283726909,9.07183175623804
american_elm,0.0636619772367581,1522.74065038594,7.0028174960434
american_elm,0.100798130624867,983.395099812719,7.98957814321315
american_elm,0.0212206590789192,812.447060261012,4.39267642933631
american_elm,0.127323954473516,856.975151688506,6.36619772367581
american_elm,0.0424413181578386,2279.13104702,5.44309905374282
american_elm,0.0795774715459476,689.059302131327,4.61549334966497
american_elm,0.0265258238486492,713.226174334406,3.5014087480217
american_elm,0.307699556644331,728.874832703307,8.68985989281749
american_elm,0.0901878010854073,2903.75175106941,5.41126806512444
american_elm,0.509295817894065,1184.20588295954,9.07183175623804
american_elm,0.0371361533881089,7173.04125614298,6.04788783749202
american_elm,0.562347465591364,1666.3031769159,9.23098669932993
american_elm,0.297089227104871,607.960898634898,4.74281730413848
american_elm,0.275868568025952,481.538046200583,6.52535266676771
american_elm,0.716197243913529,506.945520943026,7.79859221150287
american_elm,-0.0265258238486492,608.362975642768,4.77464829275686
american_elm,0.0424413181578388,683.054852544167,3.3422538049298
american_elm,0.0583568124670282,796.073328132705,4.61549334966497
american_elm,0.33422538049298,875.188495803992,9.13549373347479
american_elm,0.0371361533881089,10158.3786525993,4.74281730413848
american_elm,0.0424413181578388,1198.86690208159,4.77464829275686
american_elm,0.122018789703787,1434.84046953932,8.40338099525207
american_elm,0.0583568124670283,1842.11845660664,4.74281730413848
american_elm,0.164460107861625,626.068398955042,6.39802871229419
american_elm,0.122018789703786,653.515673501682,5.09295817894065
american_elm,0.0159154943091896,992.989828860111,4.13802852038928
american_elm,0.68436625529515,681.927950059444,7.13014145051691
american_elm,0.583568124670283,781.499780628318,9.70845152860562
american_elm,0.249342744177303,870.515601999198,8.56253593834397
american_elm,0.254647908947033,3405.54023395742,8.56253593834397
american_elm,0.254647908947033,797.754732262405,3.97887357729738
american_elm,0.206901426019464,1566.29014201243,8.91267681314614
american_elm,0.111408460164327,689.990731105266,7.03464848466177
american_elm,0.169765272631355,659.431076610453,5.02929620170389
american_elm,0.572957795130823,591.007541941113,7.98957814321315
american_elm,1.05572778917624,681.024974750257,7.38478935946394
american_elm,0.270563403256222,713.646194956361,6.49352167814933
american_elm,0.132629119243246,681.069894722836,4.13802852038928
american_elm,0.201596261249734,852.187282432185,6.8436625529515
american_elm,0.074272306776218,873.59510395299,5.79323992854499
american_elm,-0.01061032953946,1123.21152652205,6.0797188261104
american_elm,0.0848826363156775,1074.48409436522,5.69774696268985
american_elm,0.0265258238486492,17494.0282850172,4.45633840657307
american_elm,0.0371361533881089,1086.01615661616,4.39267642933631
american_elm,0.031830988618379,11667.7757145691,4.39267642933631
american_elm,0.302394391874601,852.557735852085,9.80394449446075
american_elm,0.0689671420064881,987.126275381065,6.11154981472878
american_elm,0.212206590789194,2826.2615842468,4.83831026999362
american_elm,0.153849778322166,550.494975262257,6.33436673505743
american_elm,0.0053051647697299,554.310927518953,7.70309924564773
american_elm,0.0424413181578386,539.485671985152,6.71633859847798
american_elm,0.286478897565411,581.041866667294,9.54929658551372
american_elm,0.0530516476972986,785.378742949672,6.33436673505743
american_elm,0.0583568124670283,2566.03534320199,3.88338061144225
american_elm,0.180375602170815,987.83434645167,5.69774696268985
american_elm,1.60215976045841,884.879158292941,3.88338061144225
american_elm,0.175070437401085,1406.73891907854,6.49352167814933
american_elm,0.116713624934057,3818.51217638707,5.15662015617741
american_elm,0.281173732795682,547.151986059412,5.69774696268985
american_elm,0.111408460164327,764.024404346251,5.22028213341417
american_elm,0.366056369111359,845.322456008022,8.0532401204499
american_elm,0.175070437401085,756.951143970766,6.27070475782068
american_elm,0.0159154943091896,2882.00373444621,4.67915532690172
american_elm,0.122018789703786,740.204039743391,5.25211312203255
american_elm,0.148544613552436,790.83911589087,7.38478935946394
american_elm,0.201596261249734,743.057436036156,3.69239467973197
american_elm,0.0212206590789193,587.21391666405,5.44309905374282
american_elm,0.249342744177303,781.938248080365,8.18056407492342
american_elm,0.201596261249734,589.571131562629,5.50676103097958
american_elm,0.0795774715459476,557.30770256531,7.13014145051691
american_elm,0.275868568025952,2027.34853594409,5.95239487163689
american_elm,0.037136153388109,13441.1363503677,6.49352167814933
american_elm,0.265258238486492,909.627768649566,9.07183175623804
american_elm,0.175070437401085,580.561984604712,5.3157750992693
american_elm,0.100798130624867,733.863005193009,3.72422566835035
american_elm,0.281173732795682,948.217572918577,4.64732433828334
american_elm,0.116713624934057,1268.91069928517,7.73493023426611
american_elm,0.212206590789194,6145.81227826554,4.2653524748628
american_elm,0.297089227104871,589.337763269404,6.39802871229419
american_elm,0.0848826363156775,587.787941384373,5.3157750992693
american_elm,0.159154943091895,585.232657805955,3.81971863420549
american_elm,0.0424413181578388,579.220868111622,5.09295817894065
american_elm,0.0795774715459476,795.630232290224,5.06112719032227
american_elm,0.127323954473516,1406.75868223347,7.13014145051691
american_elm,0.0265258238486492,1124.33522161928,3.3422538049298
american_elm,0.0636619772367581,889.6438114396,4.45633840657307
american_elm,0.323615050953521,919.386567649419,8.62619791558073
american_elm,0.169765272631355,1537.78937531408,5.06112719032227
american_elm,0.212206590789194,1632.90493873039,9.42197263104021
american_elm,0.0424413181578388,1406.27701523593,3.53323973664008
american_elm,0.0053051647697299,1076.47145068379,5.09295817894065
american_elm,0.164460107861625,772.065160854558,4.13802852038928
american_elm,0.35014087480217,719.120674326981,6.90732453018826
american_elm,0.127323954473516,877.708919078704,3.3422538049298
american_elm,0.0477464829275686,675.471702825903,3.24676083907466
american_elm,0.196291096480004,738.817828396643,6.17521179196554
american_elm,0.137934284012976,1071.17821171089,7.25746540499043
american_elm,0.281173732795682,969.245473656566,4.93380323584876
american_elm,0.0636619772367582,722.975174425927,4.32901445209955
american_elm,0.180375602170815,680.786795780586,6.14338080334716
american_elm,0.201596261249734,729.976339705309,8.18056407492342
american_elm,0.153849778322165,789.168716586462,7.51211331393746
american_elm,0.0371361533881089,690.648964262894,7.38478935946394
american_elm,0.074272306776218,656.580711123253,5.95239487163689
american_elm,0.037136153388109,635.368123914408,4.96563422446713
american_elm,0.419108016808658,1062.60504709364,9.16732472209317
american_elm,0.0106103295394597,724.402841849829,5.95239487163689
american_elm,0.0159154943091896,2257.47802700033,4.23352148624442
american_elm,0.477464829275686,660.185598410425,7.95774715459477
american_elm,0.313004721414061,595.410518530415,8.27605704077856
american_elm,-0.0212206590789193,88554.7480248184,4.83831026999362
american_elm,0.0954929658551372,1331.30795908809,4.870141258612
american_elm,0.429718346348118,949.504457316574,8.14873308630504
american_elm,0.031830988618379,1200.48185331453,4.45633840657307
american_elm,0.647230101907041,698.46357981149,9.67662053998724
american_elm,0.68436625529515,832.397624962396,9.45380361965858
american_elm,0.196291096480004,4970.87083602721,6.52535266676771
american_elm,0.122018789703787,891.215462063054,7.79859221150287
american_elm,0.122018789703787,974.219896950627,3.81971863420549
american_elm,0.3554460395719,720.775529088332,9.23098669932993
american_elm,0.249342744177303,685.079745756037,9.23098669932993
american_elm,0.270563403256222,738.157085902657,5.60225399683472
american_elm,0.265258238486492,742.231874281471,7.4484513367007
american_elm,0.111408460164327,770.341044399203,8.18056407492342
american_elm,0.461549334966497,1871.15089785365,6.20704278058392
american_elm,0.0424413181578386,686.451501825731,4.7109863155201
american_elm,0.031830988618379,977.018792023723,3.78788764558711
american_elm,0.0265258238486492,2721.5901917124,4.7109863155201
american_elm,0.0636619772367581,804.319116991171,6.14338080334716
american_elm,0.196291096480004,997.756088550379,7.63943726841098
american_elm,0.169765272631355,1355.62066139848,6.78000057571474
american_elm,0.175070437401085,592.786617330199,4.80647928137524
american_elm,0.100798130624867,2617.44348239916,8.78535285867262
american_elm,0.143239448782706,626.518856003604,7.0028174960434
american_elm,0.148544613552435,746.506815605234,9.26281768794831
american_elm,0.137934284012976,684.356574771682,9.32647966518507
american_elm,-0.0106103295394597,806.644850419075,5.25211312203255
american_elm,0.201596261249734,700.657384520195,4.13802852038928
american_elm,0.397887357729738,647.101145490542,8.91267681314614
american_elm,0,631.568153826287,6.52535266676771
american_elm,0.0318309886183791,1249.49877770567,4.42450741795469
american_elm,0.0636619772367581,2545.46790387763,7.06647947328015
american_elm,0.148544613552436,918.682999515482,9.80394449446075
american_elm,0.111408460164327,857.901807948095,9.16732472209317
american_elm,0.0159154943091896,766.245350368281,4.16985950900766
american_elm,0.0636619772367581,1012.3810991517,4.39267642933631
american_elm,0.0583568124670283,1205.00361001187,3.3422538049298
american_elm,0.275868568025952,1088.81857798707,7.32112738222719
american_elm,0.0530516476972984,1520.70831972613,5.41126806512444
american_elm,0.175070437401085,682.791597685609,4.58366236104659
flowering_dogwood,0.0954929658551372,796.374015893173,7.16197243913529
flowering_dogwood,0.0530516476972984,1175.31238588495,5.63408498545309
flowering_dogwood,-0.0053051647697299,1814.69653405882,4.870141258612
flowering_dogwood,-0.0265258238486492,931.632951892755,4.74281730413848
flowering_dogwood,0.0159154943091896,936.911306906367,5.53859201959796
flowering_dogwood,0.0212206590789195,1648.63708057123,5.37943707650606
flowering_dogwood,0.0424413181578389,1085.87193743831,4.52000038380983
flowering_dogwood,0.0106103295394597,1405.8602833698,7.41662034808232
flowering_dogwood,0.0848826363156774,2325.16058889024,4.01070456591576
flowering_dogwood,0.0901878010854074,881.645460514032,4.20169049762604
flowering_dogwood,0.116713624934057,852.816817632318,6.42985970091257
flowering_dogwood,0.0530516476972984,824.377500387015,4.61549334966497
flowering_dogwood,-0.0159154943091896,1242.77736620919,5.66591597407147
flowering_dogwood,-0.297089227104871,979.817285246407,7.51211331393746
flowering_dogwood,0.0530516476972984,1003.34055716271,7.48028232531908
flowering_dogwood,0.132629119243246,861.21424805668,5.63408498545309
flowering_dogwood,0.238732414637843,1075.0828911295,3.56507072525846
flowering_dogwood,0.0159154943091896,1565.1233939062,5.69774696268985
flowering_dogwood,0.175070437401085,1582.00473129994,7.89408517735801
flowering_dogwood,0.0477464829275685,1513.70617458796,6.78000057571474
flowering_dogwood,0.0795774715459476,1485.83407459957,5.34760608788768
flowering_dogwood,0.0530516476972986,2100.71609430941,6.04788783749202
flowering_dogwood,0.0689671420064881,2324.99567039477,5.72957795130823
flowering_dogwood,-0.106103295394597,626.449480406577,8.65802890419911
flowering_dogwood,0.106103295394597,901.798129804826,3.3422538049298
flowering_dogwood,0.0530516476972984,2607.9350911816,4.01070456591576
flowering_dogwood,0.0318309886183791,1926.39675034857,8.27605704077856
flowering_dogwood,0.0954929658551372,1408.37751565045,5.09295817894065
flowering_dogwood,0.143239448782706,1408.37751565045,6.17521179196554
flowering_dogwood,0.143239448782706,944.285366747765,7.32112738222719
flowering_dogwood,0.0212206590789193,854.408976281526,6.2388737692023
flowering_dogwood,0.0954929658551372,988.053597200557,5.02929620170389
flowering_dogwood,0.0848826363156775,996.645003829825,5.69774696268985
flowering_dogwood,0.0212206590789192,1175.92832392379,6.0797188261104
flowering_dogwood,0.106103295394597,973.213805061571,6.0797188261104
flowering_dogwood,0.0265258238486492,1110.51958430288,5.79323992854499
flowering_dogwood,0.132629119243246,651.859106578924,7.92591616597639
flowering_dogwood,0.0265258238486492,2708.1365614842,3.5014087480217
flowering_dogwood,0.0848826363156777,6371.60831078029,4.20169049762604
flowering_dogwood,-0.0159154943091896,3647.1461100145,6.78000057571474
flowering_dogwood,0.222816920328653,966.127020942301,7.19380342775367
flowering_dogwood,-0.249342744177303,1092.44264717089,9.42197263104021
flowering_dogwood,0.0530516476972984,1418.40274454659,3.81971863420549
flowering_dogwood,0.153849778322166,4578.29043769978,4.04253555453414
flowering_dogwood,0.132629119243246,3329.90895454944,5.34760608788768
flowering_dogwood,-0.0530516476972984,1588.79094930846,5.09295817894065
flowering_dogwood,0.164460107861625,3491.71435945916,6.2388737692023
flowering_dogwood,0.159154943091895,5201.70151262514,3.56507072525846
flowering_dogwood,0.0954929658551372,3222.16803691316,4.1061975317709
flowering_dogwood,0.169765272631355,4162.12522816823,3.3422538049298
flowering_dogwood,0.132629119243246,1532.68059058578,3.72422566835035
flowering_dogwood,0.0901878010854071,1453.43732373197,8.49887396110721
flowering_dogwood,0.206901426019464,2406.24371898115,5.85690190578175
flowering_dogwood,0.0477464829275688,840.579086392548,6.17521179196554
flowering_dogwood,0.0371361533881089,985.804076382755,6.0797188261104
flowering_dogwood,0.122018789703786,2593.23762648739,3.21492985045629
flowering_dogwood,0.132629119243246,1032.17044146903,4.61549334966497
flowering_dogwood,0.0212206590789194,1552.26566649643,3.66056369111359
flowering_dogwood,0.106103295394597,1187.18901753547,6.8436625529515
flowering_dogwood,0.0053051647697299,463.008587040815,9.61295856275048
flowering_dogwood,0.0212206590789194,840.373137801708,3.46957775940332
flowering_dogwood,0.249342744177303,1302.92136902643,6.39802871229419
flowering_dogwood,0.0742723067762179,778.210728320745,4.1061975317709
flowering_dogwood,0.074272306776218,705.184376515811,9.93126844893427
flowering_dogwood,0.0265258238486492,2193.65321497597,3.3422538049298
flowering_dogwood,0.0371361533881089,1375.06462652459,3.97887357729738
flowering_dogwood,0.0742723067762177,1261.28497104839,5.88873289440013
flowering_dogwood,0.0530516476972984,977.410575865659,8.11690209768666
flowering_dogwood,0.132629119243246,1993.47509542344,5.63408498545309
flowering_dogwood,0.037136153388109,1066.25595174038,5.06112719032227
flowering_dogwood,0.0636619772367582,2057.99592036722,5.22028213341417
